,UF,Municipio,popMun,AnoBase,codMun,popUF
10025,SC,Laurentino,6598,2015,4209508,6819190
10026,SC,Lauro Muller,14996,2015,4209607,6819190
10027,SC,Lebon Régis,12105,2015,4209706,6819190
10028,SC,Leoberto Leal,3218,2015,4209805,6819190
10029,SC,Lindóia do Sul,4644,2015,4209854,6819190
10030,SC,Lontras,11393,2015,4209904,6819190
10031,SC,Luiz Alves,11908,2015,4210001,6819190
10032,SC,Luzerna,5701,2015,4210035,6819190
10033,SC,Macieira,1815,2015,4210050,6819190
10034,SC,Mafra,55313,2015,4210100,6819190
10035,SC,Major Gercino,3402,2015,4210209,6819190
10036,SC,Major Vieira,7899,2015,4210308,6819190
10037,SC,Maracajá,6963,2015,4210407,6819190
10038,SC,Maravilha,24345,2015,4210506,6819190
10039,SC,Marema,1999,2015,4210555,6819190
10040,SC,Massaranduba,16024,2015,4210605,6819190
10041,SC,Matos Costa,2690,2015,4210704,6819190
10042,SC,Meleiro,7066,2015,4210803,6819190
10043,SC,Mirim Doce,2424,2015,4210852,6819190
10044,SC,Modelo,4169,2015,4210902,6819190
10045,SC,Mondaí,11189,2015,4211009,6819190
10046,SC,Monte Carlo,9695,2015,4211058,6819190
10047,SC,Monte Castelo,8475,2015,4211108,6819190
10048,SC,Morro da Fumaça,17213,2015,4211207,6819190
10049,SC,Morro Grande,2921,2015,4211256,6819190
10050,SC,Navegantes,72772,2015,4211306,6819190
10051,SC,Nova Erechim,4729,2015,4211405,6819190
10052,SC,Nova Itaberaba,4339,2015,4211454,6819190
10053,SC,Nova Trento,13621,2015,4211504,6819190
10054,SC,Nova Veneza,14470,2015,4211603,6819190
10055,SC,Novo Horizonte,2606,2015,4211652,6819190
10056,SC,Orleans,22449,2015,4211702,6819190
10057,SC,Otacílio Costa,17835,2015,4211751,6819190
10058,SC,Ouro,7399,2015,4211801,6819190
10059,SC,Ouro Verde,2263,2015,4211850,6819190
10060,SC,Paial,1637,2015,4211876,6819190
10061,SC,Painel,2381,2015,4211892,6819190
10062,SC,Palhoça,157833,2015,4211900,6819190
10063,SC,Palma Sola,7652,2015,4212007,6819190
10064,SC,Palmeira,2537,2015,4212056,6819190
10065,SC,Palmitos,16262,2015,4212106,6819190
10066,SC,Papanduva,18793,2015,4212205,6819190
10067,SC,Paraíso,3763,2015,4212239,6819190
10068,SC,Passo de Torres,7912,2015,4212254,6819190
10069,SC,Passos Maia,4314,2015,4212270,6819190
10070,SC,Paulo Lopes,7203,2015,4212304,6819190
10071,SC,Pedras Grandes,4068,2015,4212403,6819190
10072,SC,Penha,29493,2015,4212502,6819190
10073,SC,Peritiba,2906,2015,4212601,6819190
10074,SC,Pescaria Brava,9835,2015,4212650,6819190
10075,SC,Petrolândia,6080,2015,4212700,6819190
10076,SC,Pinhalzinho,18696,2015,4212908,6819190
10077,SC,Pinheiro Preto,3396,2015,4213005,6819190
10078,SC,Piratuba,4316,2015,4213104,6819190
10079,SC,Planalto Alegre,2803,2015,4213153,6819190
10080,SC,Pomerode,31181,2015,4213203,6819190
10081,SC,Ponte Alta,4825,2015,4213302,6819190
10082,SC,Ponte Alta do Norte,3397,2015,4213351,6819190
10083,SC,Ponte Serrada,11452,2015,4213401,6819190
10084,SC,Porto Belo,19189,2015,4213500,6819190
10085,SC,Porto União,34882,2015,4213609,6819190
10086,SC,Pouso Redondo,16424,2015,4213708,6819190
10087,SC,Praia Grande,7370,2015,4213807,6819190
10088,SC,Presidente Castello Branco,1650,2015,4213906,6819190
10089,SC,Presidente Getúlio,16474,2015,4214003,6819190
10090,SC,Presidente Nereu,2309,2015,4214102,6819190
10091,SC,Princesa,2877,2015,4214151,6819190
10092,SC,Quilombo,10149,2015,4214201,6819190
10093,SC,Rancho Queimado,2849,2015,4214300,6819190
10094,SC,Rio das Antas,6246,2015,4214409,6819190
10095,SC,Rio do Campo,6113,2015,4214508,6819190
10096,SC,Rio do Oeste,7392,2015,4214607,6819190
10097,SC,Rio do Sul,67237,2015,4214805,6819190
10098,SC,Rio dos Cedros,11157,2015,4214706,6819190
10099,SC,Rio Fortuna,4582,2015,4214904,6819190
10100,SC,Rio Negrinho,41602,2015,4215000,6819190
10101,SC,Rio Rufino,2485,2015,4215059,6819190
10102,SC,Riqueza,4740,2015,4215075,6819190
10103,SC,Rodeio,11380,2015,4215109,6819190
10104,SC,Romelândia,5220,2015,4215208,6819190
10105,SC,Salete,7594,2015,4215307,6819190
10106,SC,Saltinho,3897,2015,4215356,6819190
10107,SC,Salto Veloso,4576,2015,4215406,6819190
10108,SC,Sangão,11767,2015,4215455,6819190
10109,SC,Santa Cecília,16510,2015,4215505,6819190
10110,SC,Santa Helena,2309,2015,4215554,6819190
10111,SC,Santa Rosa de Lima,2128,2015,4215604,6819190
10112,SC,Santa Rosa do Sul,8309,2015,4215653,6819190
10113,SC,Santa Terezinha,8864,2015,4215679,6819190
10114,SC,Santa Terezinha do Progresso,2666,2015,4215687,6819190
10115,SC,Santiago do Sul,1365,2015,4215695,6819190
10116,SC,Santo Amaro da Imperatriz,21920,2015,4215703,6819190
10117,SC,São Bento do Sul,80936,2015,4215802,6819190
10118,SC,São Bernardino,2545,2015,4215752,6819190
10119,SC,São Bonifácio,2944,2015,4215901,6819190
10120,SC,São Carlos,10944,2015,4216008,6819190
10121,SC,São Cristovão do Sul,5360,2015,4216057,6819190
10122,SC,São Domingos,9516,2015,4216107,6819190
10123,SC,São Francisco do Sul,48606,2015,4216206,6819190
10124,SC,São João Batista,32720,2015,4216305,6819190
10125,SC,São João do Itaperiú,3634,2015,4216354,6819190
10126,SC,São João do Oeste,6260,2015,4216255,6819190
10127,SC,São João do Sul,7226,2015,4216404,6819190
10128,SC,São Joaquim,26247,2015,4216503,6819190
10129,SC,São José,232309,2015,4216602,6819190
10130,SC,São José do Cedro,13901,2015,4216701,6819190
10131,SC,São José do Cerrito,8823,2015,4216800,6819190
10132,SC,São Lourenço do Oeste,23245,2015,4216909,6819190
10133,SC,São Ludgero,12441,2015,4217006,6819190
10134,SC,São Martinho,3224,2015,4217105,6819190
10135,SC,São Miguel da Boa Vista,1872,2015,4217154,6819190
10136,SC,São Miguel do Oeste,38984,2015,4217204,6819190
10137,SC,São Pedro de Alcântara,5373,2015,4217253,6819190
10138,SC,Saudades,9524,2015,4217303,6819190
10139,SC,Schroeder,18827,2015,4217402,6819190
10140,SC,Seara,17439,2015,4217501,6819190
10141,SC,Serra Alta,3312,2015,4217550,6819190
10142,SC,Siderópolis,13686,2015,4217600,6819190
10143,SC,Sombrio,28966,2015,4217709,6819190
10144,SC,Sul Brasil,2624,2015,4217758,6819190
10145,SC,Taió,18060,2015,4217808,6819190
10146,SC,Tangará,8757,2015,4217907,6819190
10147,SC,Tigrinhos,1720,2015,4217956,6819190
10148,SC,Tijucas,35402,2015,4218004,6819190
10149,SC,Timbé do Sul,5382,2015,4218103,6819190
10150,SC,Timbó,41283,2015,4218202,6819190
10151,SC,Timbó Grande,7632,2015,4218251,6819190
10152,SC,Três Barras,18945,2015,4218301,6819190
10153,SC,Treviso,3785,2015,4218350,6819190
10154,SC,Treze de Maio,7067,2015,4218400,6819190
10155,SC,Treze Tílias,7237,2015,4218509,6819190
10156,SC,Trombudo Central,7057,2015,4218608,6819190
10157,SC,Tubarão,102883,2015,4218707,6819190
10158,SC,Tunápolis,4628,2015,4218756,6819190
10159,SC,Turvo,12551,2015,4218806,6819190
10160,SC,União do Oeste,2700,2015,4218855,6819190
10161,SC,Urubici,11102,2015,4218905,6819190
10162,SC,Urupema,2497,2015,4218954,6819190
10163,SC,Urussanga,21003,2015,4219002,6819190
10164,SC,Vargeão,3590,2015,4219101,6819190
10165,SC,Vargem,2630,2015,4219150,6819190
10166,SC,Vargem Bonita,4674,2015,4219176,6819190
10167,SC,Vidal Ramos,6366,2015,4219200,6819190
10168,SC,Videira,50926,2015,4219309,6819190
10169,SC,Vitor Meireles,5123,2015,4219358,6819190
10170,SC,Witmarsum,3841,2015,4219408,6819190
10171,SC,Xanxerê,48370,2015,4219507,6819190
10172,SC,Xavantina,4067,2015,4219606,6819190
10173,SC,Xaxim,27630,2015,4219705,6819190
10174,SC,Zortéa,3227,2015,4219853,6819190
10175,SC,Balneário Rincão,12018,2015,4220000,6819190
10176,RS,Aceguá,4702,2015,4300034,11247972
10177,RS,Água Santa,3840,2015,4300059,11247972
10178,RS,Agudo,17120,2015,4300109,11247972
10179,RS,Ajuricaba,7387,2015,4300208,11247972
10180,RS,Alecrim,6865,2015,4300307,11247972
10181,RS,Alegrete,78499,2015,4300406,11247972
10182,RS,Alegria,4135,2015,4300455,11247972
10183,RS,Almirante Tamandaré do Sul,2091,2015,4300471,11247972
10184,RS,Alpestre,7640,2015,4300505,11247972
10185,RS,Alto Alegre,1828,2015,4300554,11247972
10186,RS,Alto Feliz,3025,2015,4300570,11247972
10187,RS,Alvorada,206561,2015,4300604,11247972
10188,RS,Amaral Ferrador,6778,2015,4300638,11247972
10189,RS,Ametista do Sul,7569,2015,4300646,11247972
10190,RS,André da Rocha,1293,2015,4300661,11247972
10191,RS,Anta Gorda,6222,2015,4300703,11247972
10192,RS,Antônio Prado,13285,2015,4300802,11247972
10193,RS,Arambaré,3762,2015,4300851,11247972
10194,RS,Araricá,5301,2015,4300877,11247972
10195,RS,Aratiba,6641,2015,4300901,11247972
10196,RS,Arroio do Meio,20045,2015,4301008,11247972
10197,RS,Arroio do Padre,2883,2015,4301073,11247972
10198,RS,Arroio do Sal,8785,2015,4301057,11247972
10199,RS,Arroio do Tigre,13316,2015,4301206,11247972
10200,RS,Arroio dos Ratos,14197,2015,4301107,11247972
10201,RS,Arroio Grande,18949,2015,4301305,11247972
10202,RS,Arvorezinha,10595,2015,4301404,11247972
10203,RS,Pinto Bandeira,2824,2015,4314548,11247972
10204,RS,Augusto Pestana,7145,2015,4301503,11247972
10205,RS,Áurea,3732,2015,4301552,11247972
10206,RS,Bagé,121749,2015,4301602,11247972
10207,RS,Balneário Pinhal,12305,2015,4301636,11247972
10208,RS,Barão,6061,2015,4301651,11247972
10209,RS,Barão de Cotegipe,6754,2015,4301701,11247972
10210,RS,Barão do Triunfo,7388,2015,4301750,11247972
10211,RS,Barra do Guarita,3236,2015,4301859,11247972
10212,RS,Barra do Quaraí,4201,2015,4301875,11247972
10213,RS,Barra do Ribeiro,13263,2015,4301909,11247972
10214,RS,Barra do Rio Azul,1952,2015,4301925,11247972
10215,RS,Barra Funda,2497,2015,4301958,11247972
10216,RS,Barracão,5485,2015,4301800,11247972
10217,RS,Barros Cassal,11482,2015,4302006,11247972
10218,RS,Benjamin Constant do Sul,2264,2015,4302055,11247972
10219,RS,Bento Gonçalves,113287,2015,4302105,11247972
10220,RS,Boa Vista das Missões,2170,2015,4302154,11247972
10221,RS,Boa Vista do Buricá,6815,2015,4302204,11247972
10222,RS,Boa Vista do Cadeado,2523,2015,4302220,11247972
10223,RS,Boa Vista do Incra,2559,2015,4302238,11247972
10224,RS,Boa Vista do Sul,2859,2015,4302253,11247972
10225,RS,Bom Jesus,11797,2015,4302303,11247972
10226,RS,Bom Princípio,12932,2015,4302352,11247972
10227,RS,Bom Progresso,2261,2015,4302378,11247972
10228,RS,Bom Retiro do Sul,12110,2015,4302402,11247972
10229,RS,Boqueirão do Leão,7912,2015,4302451,11247972
10230,RS,Bossoroca,6873,2015,4302501,11247972
10231,RS,Bozano,2238,2015,4302584,11247972
10232,RS,Braga,3688,2015,4302600,11247972
10233,RS,Brochier,4952,2015,4302659,11247972
10234,RS,Butiá,21192,2015,4302709,11247972
10235,RS,Caçapava do Sul,34654,2015,4302808,11247972
10236,RS,Cacequi,13685,2015,4302907,11247972
10237,RS,Cachoeira do Sul,85712,2015,4303004,11247972
10238,RS,Cachoeirinha,125975,2015,4303103,11247972
10239,RS,Cacique Doble,5080,2015,4303202,11247972
10240,RS,Caibaté,5058,2015,4303301,11247972
10241,RS,Caiçara,5104,2015,4303400,11247972
10242,RS,Camaquã,65835,2015,4303509,11247972
10243,RS,Camargo,2718,2015,4303558,11247972
10244,RS,Cambará do Sul,6695,2015,4303608,11247972
10245,RS,Campestre da Serra,3392,2015,4303673,11247972
10246,RS,Campina das Missões,6070,2015,4303707,11247972
10247,RS,Campinas do Sul,5649,2015,4303806,11247972
10248,RS,Campo Bom,64171,2015,4303905,11247972
10249,RS,Campo Novo,5276,2015,4304002,11247972
10250,RS,Campos Borges,3535,2015,4304101,11247972
10251,RS,Candelária,31476,2015,4304200,11247972
10252,RS,Cândido Godói,6608,2015,4304309,11247972
10253,RS,Candiota,9315,2015,4304358,11247972
10254,RS,Canela,42411,2015,4304408,11247972
10255,RS,Canguçu,55801,2015,4304507,11247972
10256,RS,Canoas,341343,2015,4304606,11247972
10257,RS,Canudos do Vale,1828,2015,4304614,11247972
10258,RS,Capão Bonito do Sul,1770,2015,4304622,11247972
10259,RS,Capão da Canoa,47148,2015,4304630,11247972
10260,RS,Capão do Cipó,3387,2015,4304655,11247972
10261,RS,Capão do Leão,25382,2015,4304663,11247972
10262,RS,Capela de Santana,11289,2015,4304689,11247972
10263,RS,Capitão,2756,2015,4304697,11247972
10264,RS,Capivari do Sul,4275,2015,4304671,11247972
10265,RS,Caraá,7863,2015,4304713,11247972
10266,RS,Carazinho,62039,2015,4304705,11247972
10267,RS,Carlos Barbosa,27565,2015,4304804,11247972
10268,RS,Carlos Gomes,1574,2015,4304853,11247972
10269,RS,Casca,9038,2015,4304903,11247972
10270,RS,Caseiros,3163,2015,4304952,11247972
10271,RS,Catuípe,9402,2015,4305009,11247972
10272,RS,Caxias do Sul,474853,2015,4305108,11247972
10273,RS,Centenário,3026,2015,4305116,11247972
10274,RS,Cerrito,6481,2015,4305124,11247972
10275,RS,Cerro Branco,4668,2015,4305132,11247972
10276,RS,Cerro Grande,2450,2015,4305157,11247972
10277,RS,Cerro Grande do Sul,11263,2015,4305173,11247972
10278,RS,Cerro Largo,13976,2015,4305207,11247972
10279,RS,Chapada,9613,2015,4305306,11247972
10280,RS,Charqueadas,38281,2015,4305355,11247972
10281,RS,Charrua,3505,2015,4305371,11247972
10282,RS,Chiapetta,4061,2015,4305405,11247972
10283,RS,Chuí,6368,2015,4305439,11247972
10284,RS,Chuvisca,5264,2015,4305447,11247972
10285,RS,Cidreira,14301,2015,4305454,11247972
10286,RS,Ciríaco,5005,2015,4305504,11247972
10287,RS,Colinas,2498,2015,4305587,11247972
10288,RS,Colorado,3522,2015,4305603,11247972
10289,RS,Condor,6815,2015,4305702,11247972
10290,RS,Constantina,10094,2015,4305801,11247972
10291,RS,Coqueiro Baixo,1562,2015,4305835,11247972
10292,RS,Coqueiros do Sul,2476,2015,4305850,11247972
10293,RS,Coronel Barros,2553,2015,4305871,11247972
10294,RS,Coronel Bicaco,7827,2015,4305900,11247972
10295,RS,Coronel Pilar,1740,2015,4305934,11247972
10296,RS,Cotiporã,4009,2015,4305959,11247972
10297,RS,Coxilha,2885,2015,4305975,11247972
10298,RS,Crissiumal,14273,2015,4306007,11247972
10299,RS,Cristal,7750,2015,4306056,11247972
10300,RS,Cristal do Sul,2917,2015,4306072,11247972
10301,RS,Cruz Alta,63776,2015,4306106,11247972
10302,RS,Cruzaltense,2096,2015,4306130,11247972
10303,RS,Cruzeiro do Sul,12169,2015,4306205,11247972
10304,RS,David Canabarro,4840,2015,4306304,11247972
10305,RS,Derrubadas,3148,2015,4306320,11247972
10306,RS,Dezesseis de Novembro,2795,2015,4306353,11247972
10307,RS,Dilermando de Aguiar,3136,2015,4306379,11247972
10308,RS,Dois Irmãos,30175,2015,4306403,11247972
10309,RS,Dois Irmãos das Missões,2174,2015,4306429,11247972
10310,RS,Dois Lajeados,3417,2015,4306452,11247972
10311,RS,Dom Feliciano,15165,2015,4306502,11247972
10312,RS,Dom Pedrito,39886,2015,4306601,11247972
10313,RS,Dom Pedro de Alcântara,2619,2015,4306551,11247972
10314,RS,Dona Francisca,3374,2015,4306700,11247972
10315,RS,Doutor Maurício Cardoso,5200,2015,4306734,11247972
10316,RS,Doutor Ricardo,2076,2015,4306759,11247972
10317,RS,Eldorado do Sul,37794,2015,4306767,11247972
10318,RS,Encantado,21883,2015,4306809,11247972
10319,RS,Encruzilhada do Sul,25726,2015,4306908,11247972
10320,RS,Engenho Velho,1397,2015,4306924,11247972
10321,RS,Entre Rios do Sul,3069,2015,4306957,11247972
10322,RS,Entre-Ijuís,9037,2015,4306932,11247972
10323,RS,Erebango,3064,2015,4306973,11247972
10324,RS,Erechim,102345,2015,4307005,11247972
10325,RS,Ernestina,3207,2015,4307054,11247972
10326,RS,Erval Grande,5207,2015,4307203,11247972
10327,RS,Erval Seco,7773,2015,4307302,11247972
10328,RS,Esmeralda,3301,2015,4307401,11247972
10329,RS,Esperança do Sul,3245,2015,4307450,11247972
10330,RS,Espumoso,15809,2015,4307500,11247972
10331,RS,Estação,6169,2015,4307559,11247972
10332,RS,Estância Velha,46444,2015,4307609,11247972
10333,RS,Esteio,83984,2015,4307708,11247972
10334,RS,Estrela,32748,2015,4307807,11247972
10335,RS,Estrela Velha,3743,2015,4307815,11247972
10336,RS,Eugênio de Castro,2744,2015,4307831,11247972
10337,RS,Fagundes Varela,2708,2015,4307864,11247972
10338,RS,Farroupilha,68562,2015,4307906,11247972
10339,RS,Faxinal do Soturno,6869,2015,4308003,11247972
10340,RS,Faxinalzinho,2553,2015,4308052,11247972
10341,RS,Fazenda Vilanova,4099,2015,4308078,11247972
10342,RS,Feliz,13140,2015,4308102,11247972
10343,RS,Flores da Cunha,29196,2015,4308201,11247972
10344,RS,Floriano Peixoto,1988,2015,4308250,11247972
10345,RS,Fontoura Xavier,10888,2015,4308300,11247972
10346,RS,Formigueiro,7096,2015,4308409,11247972
10347,RS,Forquetinha,2528,2015,4308433,11247972
10348,RS,Fortaleza dos Valos,4619,2015,4308458,11247972
10349,RS,Frederico Westphalen,30558,2015,4308508,11247972
10350,RS,Garibaldi,33131,2015,4308607,11247972
10351,RS,Garruchos,3219,2015,4308656,11247972
10352,RS,Gaurama,5918,2015,4308706,11247972
10353,RS,General Câmara,8673,2015,4308805,11247972
10354,RS,Gentil,1711,2015,4308854,11247972
10355,RS,Getúlio Vargas,16647,2015,4308904,11247972
10356,RS,Giruá,17198,2015,4309001,11247972
10357,RS,Glorinha,7518,2015,4309050,11247972
10358,RS,Gramado,34605,2015,4309100,11247972
10359,RS,Gramado dos Loureiros,2270,2015,4309126,11247972
10360,RS,Gramado Xavier,4212,2015,4309159,11247972
10361,RS,Gravataí,272257,2015,4309209,11247972
10362,RS,Guabiju,1612,2015,4309258,11247972
10363,RS,Guaíba,99029,2015,4309308,11247972
10364,RS,Guaporé,24509,2015,4309407,11247972
10365,RS,Guarani das Missões,8150,2015,4309506,11247972
10366,RS,Harmonia,4595,2015,4309555,11247972
10367,RS,Herval,6975,2015,4307104,11247972
10368,RS,Herveiras,3063,2015,4309571,11247972
10369,RS,Horizontina,19232,2015,4309605,11247972
10370,RS,Hulha Negra,6478,2015,4309654,11247972
10371,RS,Humaitá,5008,2015,4309704,11247972
10372,RS,Ibarama,4518,2015,4309753,11247972
10373,RS,Ibiaçá,4848,2015,4309803,11247972
10374,RS,Ibiraiaras,7441,2015,4309902,11247972
10375,RS,Ibirapuitã,4162,2015,4309951,11247972
10376,RS,Ibirubá,20242,2015,4310009,11247972
10377,RS,Igrejinha,34341,2015,4310108,11247972
10378,RS,Ijuí,82833,2015,4310207,11247972
10379,RS,Ilópolis,4208,2015,4310306,11247972
10380,RS,Imbé,19993,2015,4310330,11247972
10381,RS,Imigrante,3146,2015,4310363,11247972
10382,RS,Independência,6653,2015,4310405,11247972
10383,RS,Inhacorá,2318,2015,4310413,11247972
10384,RS,Ipê,6412,2015,4310439,11247972
10385,RS,Ipiranga do Sul,1982,2015,4310462,11247972
10386,RS,Iraí,8020,2015,4310504,11247972
10387,RS,Itaara,5329,2015,4310538,11247972
10388,RS,Itacurubi,3551,2015,4310553,11247972
10389,RS,Itapuca,2325,2015,4310579,11247972
10390,RS,Itaqui,39088,2015,4310603,11247972
10391,RS,Itati,2602,2015,4310652,11247972
10392,RS,Itatiba do Sul,3995,2015,4310702,11247972
10393,RS,Ivorá,2133,2015,4310751,11247972
10394,RS,Ivoti,22012,2015,4310801,11247972
10395,RS,Jaboticaba,4117,2015,4310850,11247972
10396,RS,Jacuizinho,2645,2015,4310876,11247972
10397,RS,Jacutinga,3713,2015,4310900,11247972
10398,RS,Jaguarão,28310,2015,4311007,11247972
10399,RS,Jaguari,11590,2015,4311106,11247972
10400,RS,Jaquirana,4138,2015,4311122,11247972
10401,RS,Jari,3655,2015,4311130,11247972
10402,RS,Jóia,8656,2015,4311155,11247972
10403,RS,Júlio de Castilhos,20052,2015,4311205,11247972
10404,RS,Lagoa Bonita do Sul,2825,2015,4311239,11247972
10405,RS,Lagoa dos Três Cantos,1649,2015,4311270,11247972
10406,RS,Lagoa Vermelha,28431,2015,4311304,11247972
10407,RS,Lagoão,6492,2015,4311254,11247972
10408,RS,Lajeado,78486,2015,4311403,11247972
10409,RS,Lajeado do Bugre,2588,2015,4311429,11247972
10410,RS,Lavras do Sul,7833,2015,4311502,11247972
10411,RS,Liberato Salzano,5752,2015,4311601,11247972
10412,RS,Lindolfo Collor,5671,2015,4311627,11247972
10413,RS,Linha Nova,1703,2015,4311643,11247972
10414,RS,Maçambara,4824,2015,4311718,11247972
10415,RS,Machadinho,5649,2015,4311700,11247972
10416,RS,Mampituba,3083,2015,4311734,11247972
10417,RS,Manoel Viana,7359,2015,4311759,11247972
10418,RS,Maquiné,7040,2015,4311775,11247972
10419,RS,Maratá,2659,2015,4311791,11247972
10420,RS,Marau,40174,2015,4311809,11247972
10421,RS,Marcelino Ramos,5027,2015,4311908,11247972
10422,RS,Mariana Pimentel,3920,2015,4311981,11247972
10423,RS,Mariano Moro,2211,2015,4312005,11247972
10424,RS,Marques de Souza,4167,2015,4312054,11247972
10425,RS,Mata,5159,2015,4312104,11247972
10426,RS,Mato Castelhano,2567,2015,4312138,11247972
10427,RS,Mato Leitão,4201,2015,4312153,11247972
10428,RS,Mato Queimado,1798,2015,4312179,11247972
10429,RS,Maximiliano de Almeida,4867,2015,4312203,11247972
10430,RS,Minas do Leão,8011,2015,4312252,11247972
10431,RS,Miraguaí,4982,2015,4312302,11247972
10432,RS,Montauri,1556,2015,4312351,11247972
10433,RS,Monte Alegre dos Campos,3236,2015,4312377,11247972
10434,RS,Monte Belo do Sul,2704,2015,4312385,11247972
